B306,1/14/15 Review,Bam_Name,Run,Library,Strain,Isotype,Latitude,Longitude,Location,FELIX DB LOC,Fastq Modifications,Original Fastq2,Library Prepareation Method
,remove,MMP-B00B7AB_3-JU1171,MMP,B00B7AB_3,JU1171,,,,"Conception,  (Chile)","Isolated from a compost sample collected in April 2007 in Concepcion, Chile, in the Palomares area, 2 km NE of the town.",None,,Sonication
,remove,MMP-B00B7AB_3-MY14,MMP,B00B7AB_3,MY14,,,,"Mecklenbeck, Munster Germany  (Germany)",,None,,Sonication
,remove,MMP-B00B7AB_3-JU345,MMP,B00B7AB_3,JU345,,,,"Merlet, Lagorce (Ardeche) France  (France)","Merlet, Lagorce (Ardèche), France. 8 Sep 02. From a Glomeris myriapod in the compost pile (same myriapod as JU343, JU344, JU346).",None,,Sonication
,remove,MMP-B00B7AB_3-JU397,MMP,B00B7AB_3,JU397,,49.28,-0.32,"Hermanville, Calvados (France)","Hermanville (Calvados), France - compost pile, Sep 02.",None,,Sonication
,remove,MMP-C02D1AC_1-JU1171,MMP,C02D1AC_1,JU1171,,,,"Conception,  (Chile)","Isolated from a compost sample collected in April 2007 in Concepcion, Chile, in the Palomares area, 2 km NE of the town.",None,,Sonication
,remove,MMP-C02D1AC_1-MY14,MMP,C02D1AC_1,MY14,,,,"Mecklenbeck, Munster Germany  (Germany)",,None,,Sonication
,delete,Princeton-EA68-CATTTTG,Princeton,EA68,CATTTTG,,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
,delete,Princeton-ECA31_c02hkac-QX1794,Princeton,ECA31_c02hkac,QX1794,,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
,delete,Princeton-ECA31_c03b2ab-QX1794,Princeton,ECA31_c03b2ab,QX1794,,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
,delete,Princeton-ECA39_d0ncdac-JU1568,Princeton,ECA39_d0ncdac,JU1568,,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
,delete,Princeton-ECA39_d0ncdac-JU774,Princeton,ECA39_d0ncdac,JU774,,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
,delete,Princeton-ECA44_47-CGATGTA,Princeton,ECA44_47,CGATGTA,,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
,delete,Rockman083-R083.8-CB4858,Rockman083,R083.8,CB4858,,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
,remove,MMP-C02D1AC_1-JU345,MMP,C02D1AC_1,JU345,,,,"Merlet, Lagorce (Ardeche) France  (France)","Merlet, Lagorce (Ardèche), France. 8 Sep 02. From a Glomeris myriapod in the compost pile (same myriapod as JU343, JU344, JU346).",None,,Sonication
,remove,MMP-C02D1AC_1-JU397,MMP,C02D1AC_1,JU397,,49.28,-0.32,"Hermanville, Calvados (France)","Hermanville (Calvados), France - compost pile, Sep 02.",None,,Sonication
,remove,MMP-D09NFAC_4-JU1171,MMP,D09NFAC_4,JU1171,,,,"Conception,  (Chile)","Isolated from a compost sample collected in April 2007 in Concepcion, Chile, in the Palomares area, 2 km NE of the town.",None,,Sonication
,remove,MMP-D09NFAC_4-MY14,MMP,D09NFAC_4,MY14,,,,"Mecklenbeck, Munster Germany  (Germany)",,None,,Sonication
,remove,MMP-D09NFAC_4-JU345,MMP,D09NFAC_4,JU345,,,,"Merlet, Lagorce (Ardeche) France  (France)","Merlet, Lagorce (Ardèche), France. 8 Sep 02. From a Glomeris myriapod in the compost pile (same myriapod as JU343, JU344, JU346).",None,,Sonication
,remove,MMP-D09NFAC_4-JU397,MMP,D09NFAC_4,JU397,,49.28,-0.32,"Hermanville, Calvados (France)","Hermanville (Calvados), France - compost pile, Sep 02.",None,,Sonication
,remove,MMP-D0A7EAC_1-JU1171,MMP,D0A7EAC_1,JU1171,,,,"Conception,  (Chile)","Isolated from a compost sample collected in April 2007 in Concepcion, Chile, in the Palomares area, 2 km NE of the town.",None,,Sonication
,remove,MMP-D0A7EAC_1-MY14,MMP,D0A7EAC_1,MY14,,,,"Mecklenbeck, Munster Germany  (Germany)",,None,,Sonication
,remove,MMP-D0A7EAC_1-JU345,MMP,D0A7EAC_1,JU345,,,,"Merlet, Lagorce (Ardeche) France  (France)","Merlet, Lagorce (Ardèche), France. 8 Sep 02. From a Glomeris myriapod in the compost pile (same myriapod as JU343, JU344, JU346).",None,,Sonication
,remove,MMP-D0A7EAC_1-JU397,MMP,D0A7EAC_1,JU397,,49.28,-0.32,"Hermanville, Calvados (France)","Hermanville (Calvados), France - compost pile, Sep 02.",None,,Sonication
,remove,Uchicago-L001-ECA36,Uchicago,L001,ECA36,,-36.893333,174.745529,"Auckland, New Zealand",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,remove,Uchicago-L001-NIC273,Uchicago,L001,NIC273,,39.769459,-8.756356,"AlqueidÃ£o da Boavista, Portugal",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,remove,Uchicago-L001-JU2574,Uchicago,L001,JU2574,,,,,"Isolated from rotting stems (banana stems?) sampled on 4 Oct 2013 in Kovalam (Kerala, India) by Meena Murmu. Adult plated on 7 Oct 2013. Positive crosses with N2 in both directions.",NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,remove,Uchicago-L002-BRC20067,Uchicago,L002,BRC20067,,24.072954,121.169736,near Hehuanshan and W LIng in China,,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,remove,Uchicago-L002-NIC272,Uchicago,L002,NIC272,,39.769459,-8.756356,"AlqueidÃ£o da Boavista, Portugal",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,remove,Uchicago-L002-NIC271,Uchicago,L002,NIC271,,38.69237,-9.31592,"Oeiras, Portugal",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,remove,Princeton-P-HK104,Princeton,P,HK104,,,,,,-10bp of end (low quality),,Tagmentation
,remove,Princeton-P-QX1430,Princeton,P,QX1430,,NA,NA,NA,,-10bp of end (low quality),,Tagmentation
,remove,Rockman076-R076.4-PB306,Rockman076,R076.4,PB306,,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
,remove,Rockman077-R077.7-PB306,Rockman077,R077.7,PB306,,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
,remove ,Rockman083-R083.8-CB4507,Rockman083,R083.8,CB4507,,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
,remove,Rockman096-R096.2-CB4855,Rockman096,R096.2,CB4855,,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
,remove,Rockman-R096.2-EG4348,Rockman,R096.2,EG4348,,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
,remove,Rockman096-R096.2-N2,Rockman096,R096.2,N2,,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
,remove,Rockman096-R096.4-JU1711,Rockman096,R096.4,JU1711,,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
,delete,MMP-B00TWAB_3-AB1,MMP,B00TWAB_3,AB1,,-34.93,138.59,"Adelaide, South Australia (Australia)",,None,,Sonication
,remove,Rockman-R096.4-EG4347,Rockman,R096.4,EG4347,,44.04789,-123.07108,"Eugene, USA",,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
,remove,Rockman-R096.4-JU1088,Rockman,R096.4,JU1088,,34.7613,138.0149,"Kakegawa, Japan","Isolated by MAF from soil sampled on 14 March 2007 in the Kacho-en aviary in Kakegawa, Shizuoka prefecture, Japan. May not be independent from JU1083; was contaminated with a Microbacterium nematophilum-like phenotype (frozen in Q47). ",TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
,remove,Rockman-R096.4-JU1711,Rockman,R096.4,JU1711,,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
,remove,Rockman-R096.4-MY18,Rockman,R096.4,MY18,,51.96,7.53,"Roxel, Germany",,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
,remove,Rockman-R106.3-CB4856,Rockman,R106.3,CB4856,,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
,remove,Rockman-R106.4-QX1211,Rockman,R106.4,QX1211,,37.7502,-122.4331,"San Francisco, USA",,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
,remove,Rockman-R999.1-A6330,Rockman,R999.1,A6330,,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
,remove,Rockman-R999.1-AB2,Rockman,R999.1,AB2,,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
,remove,BGI1-RET1-HK104,BGI1,RET1,HK104,,,,,,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,remove,BGI2-RET1-HK104,BGI2,RET1,HK104,,,,,,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,remove,BGI1-RET1-QX1430,BGI1,RET1,QX1430,,NA,NA,NA,,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,remove,BGI2-RET1-QX1430,BGI2,RET1,QX1430,,NA,NA,NA,,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,remove,BGI3-RET1a-HK104,BGI3,RET1a,HK104,,,,,,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,remove,BGI3-RET1a-QX1430,BGI3,RET1a,QX1430,,NA,NA,NA,,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,remove,BGI1-RET3-QX2268,BGI1,RET3,QX2268,,NA,NA,NA,,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,remove,BGI2-RET3-QX2268,BGI2,RET3,QX2268,,NA,NA,NA,,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,remove,BGI3-RET3b-QX2268,BGI3,RET3b,QX2268,,NA,NA,NA,,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,remove,BGI1-RET4-CB4858_CGC,BGI1,RET4,CB4858_CGC,,34.1,-118.1,"Pasadena, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,remove,BGI2-RET4-CB4858_CGC,BGI2,RET4,CB4858_CGC,,34.1,-118.1,"Pasadena, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,remove,BGI1-RET4-QX2267,BGI1,RET4,QX2267,,NA,NA,NA,,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,remove,BGI2-RET4-QX2267,BGI2,RET4,QX2267,,NA,NA,NA,,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,remove,BGI3-RET4b-CB4858_CGC,BGI3,RET4b,CB4858_CGC,,34.1,-118.1,"Pasadena, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,remove,BGI3-RET4b-QX2267,BGI3,RET4b,QX2267,,NA,NA,NA,,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,remove,BGI1-RET5-CB4851_UK,BGI1,RET5,CB4851_UK,,44.85,0.48,"Bergerac, France",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,remove,BGI2-RET5-CB4851_UK,BGI2,RET5,CB4851_UK,,44.85,0.48,"Bergerac, France",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,delete,MMP-B00TWAB_3-JU312,MMP,B00TWAB_3,JU312,,,,"Merlet, Lagorce (Ardeche) France  (France)","Merlet, Lagorce (Ardèche), France. 8 Sep  02.
Wash from snail tube - snails coming from under a tree full of ivy",None,,Sonication
,remove,BGI1-RET5-CB4855_CGC,BGI1,RET5,CB4855_CGC,,37.43,-122.13,"Palo Alto, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,remove,BGI2-RET5-CB4855_CGC,BGI2,RET5,CB4855_CGC,,37.43,-122.13,"Palo Alto, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,remove,BGI1-RET5-QX2265,BGI1,RET5,QX2265,,NA,NA,NA,,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,delete,MMP-B00TWAB_3-AB3,MMP,B00TWAB_3,AB3,,,,"Adelaide, South Australia (Australia)",,None,,Sonication
,delete,MMP-B00TWAB_3-CB4853,MMP,B00TWAB_3,CB4853,,,,"Altadena, California (United States)",,None,,Sonication
,remove,BGI2-RET5-QX2265,BGI2,RET5,QX2265,,NA,NA,NA,,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,delete,MMP-B00TWAB_3-CB4854,MMP,B00TWAB_3,CB4854,,34.189,-118.131,"Altadena, California (United States)",,None,,Sonication
,remove,BGI3-RET5b-CB4851_UK,BGI3,RET5b,CB4851_UK,,44.85,0.48,"Bergerac, France",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,delete,MMP-B00TWAB_3-ED3017,MMP,B00TWAB_3,ED3017,,55.92,-3.19,"Edinburgh , Scotland (United Kingdom)",,None,,Sonication
,delete,MMP-B00TWAB_3-ED3021,MMP,B00TWAB_3,ED3021,,,,"Edinburgh , Scotland (United Kingdom)",,None,,Sonication
,delete,MMP-B00TWAB_3-ED3040,MMP,B00TWAB_3,ED3040,,-26.1,28.01,"Johannesburg, Gauteng South Africa (South Africa)",,None,,Sonication
,delete,MMP-B00TWAB_3-ED3042,MMP,B00TWAB_3,ED3042,,,,"Ceres, Western Cape South (South Africa)",,None,,Sonication
,delete,MMP-B00TWAB_3-ED3049,MMP,B00TWAB_3,ED3049,,-33.22,19.19,"Ceres, Western Cape South (South Africa)","Isolated by Elie Dolgin in Ceres, South Africa, 33'22S, 19'19E, 478m, compost from a plant nursery at the Ceres Fruit Farms in the Western Cape province, collected April 2, 2006.",None,,Sonication
,delete,MMP-B00TWAB_3-ED3052,MMP,B00TWAB_3,ED3052,,-33.22,19.19,"Ceres, Western Cape South (South Africa)",,None,,Sonication
,delete,MMP-B00TWAB_3-ED3057,MMP,B00TWAB_3,ED3057,,,,"Limuru, Kiambu West District (Kenya)",,None,,Sonication
,remove,BGI3-RET5b-CB4855_CGC,BGI3,RET5b,CB4855_CGC,,37.43,-122.13,"Palo Alto, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,remove,BGI3-RET5b-QX2265,BGI3,RET5b,QX2265,,NA,NA,NA,,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,remove,BGI1-RET6-CB4853_CGC,BGI1,RET6,CB4853_CGC,,34.189,-118.131,"Altadena, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,delete,MMP-B00TWAB_3-GXW1,MMP,B00TWAB_3,GXW1,,30.542889,114.419828,"Wuhan China Guoxiu,  (China)",,None,,Sonication
,remove,BGI1-RET6-CX11262,BGI1,RET6,CX11262,,34.12946,-118.10987,"Los Angeles, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,remove,BGI1-RET6-EG4349,BGI1,RET6,EG4349,,40.771467,-111.87316,"Salt Lake City, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,remove,BGI1-RET6-JU1395,BGI1,RET6,JU1395,,47.2199,0.04619,"Saut-aux-Loups, France",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,remove,BGI1-RET6-JU1440,BGI1,RET6,JU1440,,41.41307,2.15231,"Barcelona, Spain","Isolated from rotting palm fruit sampled by MAF on 9 June 2008 in the Park Guëll, Barcelona, Spain. Picked as young adult on 11 June 2008.",NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,delete,MMP-B00TWAB_3-JU1088,MMP,B00TWAB_3,JU1088,,34.7613,138.0149,"Kakegawa ,  (Japan)","Isolated by MAF from soil sampled on 14 March 2007 in the Kacho-en aviary in Kakegawa, Shizuoka prefecture, Japan. May not be independent from JU1083; was contaminated with a Microbacterium nematophilum-like phenotype (frozen in Q47). ",None,,Sonication
,remove,BGI1-RET6-JU2001,BGI1,RET6,JU2001,,-21.1,55.5,La RÃ¨union,Sampled in La Réunion in Sep 2010 by Tony Belicard,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,delete,MMP-B00TWAB_3-JU1171,MMP,B00TWAB_3,JU1171,,,,"Conception,  (Chile)","Isolated from a compost sample collected in April 2007 in Concepcion, Chile, in the Palomares area, 2 km NE of the town.",None,,Sonication
,remove,BGI1-RET6-JU792,BGI1,RET6,JU792,,43.06,0.24,"FrÃ©chendets, France","From the compost heap at the bottom of the garden in Frechendets (Hautes Pyrénées), 31 August 05",NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,delete,MMP-B00TWAB_3-JU1400,MMP,B00TWAB_3,JU1400,,37.3845,-5.988,"Seville, Andalucia (Spain)","Isolated from rotting orange fruits, Garden Catalina de Ribera, Sevilla, Spain sampled on 29 Mar 08 by MAF. Not bleached.",None,,Sonication
,delete,MMP-B00TWAB_3-JU1401,MMP,B00TWAB_3,JU1401,,,,"Carmona, Andalucia (Spain)","Isolated from Rumina decollata snail #4, sampled in front of the Parador of Carmona, Spain on 31 Mar 08 by MAF. Plated 3 Apr 08. Isolated as adult on 9 Apr 08.",None,,Sonication
,remove,BGI1-RET6-QX2266,BGI1,RET6,QX2266,,NA,NA,NA,,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,delete,MMP-B00TWAB_3-JU1652,MMP,B00TWAB_3,JU1652,,-34.86,-56.19,"Montevideo, R. Giordano (Uraguay)","Isolated by Rosina Giordano from compost sampled in Montevideo, Uruguay",None,,Sonication
,remove,BGI2-RET6-QX2266,BGI2,RET6,QX2266,,NA,NA,NA,,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,remove,BGI3-RET6b-QX2266,BGI3,RET6b,QX2266,,NA,NA,NA,,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI1-RET5-WN2011,ok,BGI1-RET5-WN2011,BGI1,RET5,WN2011,WN2001,51.954422,6.303406,"Doetichem, Netherlands",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,delete,MMP-B00TWAB_3-JU258,MMP,B00TWAB_3,JU258,,32.73,-16.89,"Ribeiro Frio, Madeira Portugal  (Portugal)","From Madeira Island, Portugal, Oct 01. Ribeiro  Frio  1.1. Along a path through an orchard.",None,,Sonication
,delete,MMP-B00TWAB_3-JU263,MMP,B00TWAB_3,JU263,,,,"Le Blanc, Indre France  (France)","Vegetable garden in Le Blanc, Indre, France, 3 Nov 01. Vegetable garbage pile. Same soil sample as JU262.",None,,Sonication
,delete,MMP-B00TWAB_3-JU300,MMP,B00TWAB_3,JU300,,,,"Le Blanc, Indre France  (France)","Le Blanc, Indre, France  - vegetable garden compost pile, 25 Aug 02.",None,,Sonication
,delete,MMP-B00TWAB_3-JU322,MMP,B00TWAB_3,JU322,,,,"Merlet, Lagorce (Ardeche) France  (France)","Merlet, Lagorce (Ardèche), France. 8 Sep 02.
From a “Helix” ? snail #1 on the trunk of a mulberry tree (not the same snail as JU323).",None,,Sonication
,delete,MMP-B00TWAB_3-JU345,MMP,B00TWAB_3,JU345,,,,"Merlet, Lagorce (Ardeche) France  (France)","Merlet, Lagorce (Ardèche), France. 8 Sep 02. From a Glomeris myriapod in the compost pile (same myriapod as JU343, JU344, JU346).",None,,Sonication
,delete,MMP-B00TWAB_3-JU360,MMP,B00TWAB_3,JU360,,48.98,2.23,"Franconville, Val d'Oise (France )","Franconville (Val d’Oise), France. Compost heap in Claude Pieau’s garden, 16 Sept 02.",None,,Sonication
,delete,MMP-B00TWAB_3-JU361,MMP,B00TWAB_3,JU361,,,,"Franconville, Val d'Oise (France )","Franconville (Val d’Oise), France. Compost heap in Claude Pieau’s garden, 16 Sept 02.
",None,,Sonication
,delete,MMP-B00TWAB_3-JU394,MMP,B00TWAB_3,JU394,,49.28,-0.32,"Hermanville, Calvados (France)","Hermanville (Calvados), France - compost pile, Sep 02.",None,,Sonication
,delete,MMP-B00TWAB_3-JU397,MMP,B00TWAB_3,JU397,,49.28,-0.32,"Hermanville, Calvados (France)","Hermanville (Calvados), France - compost pile, Sep 02.",None,,Sonication
,delete,MMP-B00TWAB_3-JU533,MMP,B00TWAB_3,JU533,,,,"Primel-Trigastrel, Finistere (France )","Isolated from compost heap in Primel-Trégastel (Finistère, France), 03 Oct 04. Picked as adult on 6 Oct 04.",None,,Sonication
,delete,MMP-B00TWAB_3-JU642,MMP,B00TWAB_3,JU642,,48.84,2.5,"Le Perreux sur Marne ,  (France )","Isolated from the compost heap in Jean-Antoine Lepesant’s garden (Le Perreux sur Marne -94- France), 14 Dec 04.",None,,Sonication
,delete,MMP-B00TWAB_3-JU775,MMP,B00TWAB_3,JU775,,38.7175,-9.1486,"Lisbon,  (Portugal)","Isolated in the Botanical Garden, Lisbon, Portugal, 10 July 05 below a tree with red fruits rottening on the ground. END OF THE -80 TUBE, JULY 2009.",None,,Sonication
BGI2-RET5-WN2011,ok,BGI2-RET5-WN2011,BGI2,RET5,WN2011,WN2001,51.954422,6.303406,"Doetichem, Netherlands",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,delete,MMP-B00TWAB_3-KR314,MMP,B00TWAB_3,KR314,,49.28,-123.13,"Vancouver, British Columbia (Canada)",,None,,Sonication
,delete,MMP-B00TWAB_3-LKC34,MMP,B00TWAB_3,LKC34,,-18,46,",  (Madagascar)",,None,,Sonication
,delete,MMP-B00TWAB_3-MY1,MMP,B00TWAB_3,MY1,,52.54,7.31,"Lingen, Emsland Germany  (Germany)",,None,,Sonication
,delete,MMP-B00TWAB_3-MY14,MMP,B00TWAB_3,MY14,,,,"Mecklenbeck, Munster Germany  (Germany)",,None,,Sonication
,delete,MMP-B00TWAB_3-MY16,MMP,B00TWAB_3,MY16,,51.93,7.57,"Mecklenbeck, Munster Germany  (Germany)",,None,,Sonication
BGI3-RET5b-WN2011,ok,BGI3-RET5b-WN2011,BGI3,RET5b,WN2011,WN2001,51.954422,6.303406,"Doetichem, Netherlands",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,delete,MMP-B00TWAB_3-MY2,MMP,B00TWAB_3,MY2,,,,"Roxel, Munster Germany  (Germany)",,None,,Sonication
,delete,MMP-B00TWAB_3-MY6,MMP,B00TWAB_3,MY6,,,,"Roxel, Munster Germany  (Germany)",,None,,Sonication
,delete,MMP-B00TWAB_3-PX174,MMP,B00TWAB_3,PX174,,,,"Lincoln City, Oregon (United States)",,None,,Sonication
BGI1-RET7-WN2013,ok,BGI1-RET7-WN2013,BGI1,RET7,WN2013,WN2001,51.954422,6.303406,"Doetichem, Netherlands",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET7-WN2013,ok,BGI2-RET7-WN2013,BGI2,RET7,WN2013,WN2001,51.954422,6.303406,"Doetichem, Netherlands",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET7b-WN2013,ok,BGI3-RET7b-WN2013,BGI3,RET7b,WN2013,WN2001,51.954422,6.303406,"Doetichem, Netherlands",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI1-RET4-WN2014,ok,BGI1-RET4-WN2014,BGI1,RET4,WN2014,WN2001,51.954422,6.303406,"Doetichem, Netherlands",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET4-WN2014,ok,BGI2-RET4-WN2014,BGI2,RET4,WN2014,WN2001,51.954422,6.303406,"Doetichem, Netherlands",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET4b-WN2014,ok,BGI3-RET4b-WN2014,BGI3,RET4b,WN2014,WN2001,51.954422,6.303406,"Doetichem, Netherlands",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI1-RET7-WN2016,ok,BGI1-RET7-WN2016,BGI1,RET7,WN2016,WN2001,51.954422,6.303406,"Doetichem, Netherlands",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET7-WN2016,ok,BGI2-RET7-WN2016,BGI2,RET7,WN2016,WN2001,51.954422,6.303406,"Doetichem, Netherlands",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET7b-WN2016,ok,BGI3-RET7b-WN2016,BGI3,RET7b,WN2016,WN2001,51.954422,6.303406,"Doetichem, Netherlands",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI1-RET6-WN2017,ok,BGI1-RET6-WN2017,BGI1,RET6,WN2017,WN2001,51.954422,6.303406,"Doetichem, Netherlands",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET6-WN2017,ok,BGI2-RET6-WN2017,BGI2,RET6,WN2017,WN2001,51.954422,6.303406,"Doetichem, Netherlands",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET6b-WN2017,ok,BGI3-RET6b-WN2017,BGI3,RET6b,WN2017,WN2001,51.954422,6.303406,"Doetichem, Netherlands",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI1-RET5-WN2018,ok,BGI1-RET5-WN2018,BGI1,RET5,WN2018,WN2001,51.954422,6.303406,"Doetichem, Netherlands",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET5-WN2018,ok,BGI2-RET5-WN2018,BGI2,RET5,WN2018,WN2001,51.954422,6.303406,"Doetichem, Netherlands",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET5b-WN2018,ok,BGI3-RET5b-WN2018,BGI3,RET5b,WN2018,WN2001,51.954422,6.303406,"Doetichem, Netherlands",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI1-RET7-WN2019,ok,BGI1-RET7-WN2019,BGI1,RET7,WN2019,WN2001,51.954422,6.303406,"Doetichem, Netherlands",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET7-WN2019,ok,BGI2-RET7-WN2019,BGI2,RET7,WN2019,WN2001,51.954422,6.303406,"Doetichem, Netherlands",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET7b-WN2019,ok,BGI3-RET7b-WN2019,BGI3,RET7b,WN2019,WN2001,51.954422,6.303406,"Doetichem, Netherlands",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
